tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,http_status,is_oom,error
chat,1301,1776634175.387423,29.59609031677246,753.8802623748779,63,200,False,
chat,176,1776633943.1334605,125.54693222045898,1921.858787536621,60,200,False,
chat,694,1776634048.3274877,67.64054298400879,1948.5383033752441,64,200,False,
chat,702,1776634049.4509468,124.07827377319336,1917.7372455596924,63,200,False,
chat,1320,1776634178.429006,40.044546127319336,755.6636333465576,62,200,False,
chat,76,1776633924.2868135,105.06939888000488,1796.9629764556885,62,200,False,
chat,621,1776634037.9832764,84.28406715393066,1933.0494403839111,64,200,False,
chat,63,1776633920.511985,85.20221710205078,1891.2601470947266,64,200,False,
chat,681,1776634046.6613808,81.08353614807129,1980.1054000854492,64,200,False,
chat,82,1776633925.6120288,122.55358695983887,994.6470260620117,59,200,False,
chat,718,1776634054.0934212,73.82607460021973,1897.904396057129,64,200,False,
chat,1103,1776634137.3479362,73.37427139282227,1955.1916122436523,64,200,False,
chat,1050,1776634127.2172332,116.72019958496094,1926.8078804016113,59,200,False,
chat,1332,1776634180.0143092,46.30541801452637,760.1528167724609,60,200,False,
chat,1302,1776634175.4737697,46.4324951171875,759.7713470458984,57,200,False,
chat,1315,1776634177.3146098,36.6206169128418,758.183479309082,64,200,False,
chat,254,1776633958.3077016,84.10406112670898,1921.9601154327393,64,200,False,
chat,682,1776634046.786904,96.50778770446777,1974.107027053833,60,200,False,
chat,1107,1776634137.8305876,121.00410461425781,1946.6118812561035,62,200,False,
chat,1239,1776634164.1974452,75.35457611083984,2006.655216217041,64,200,False,
chat,788,1776634070.3902075,92.68546104431152,1943.3140754699707,64,200,False,
chat,1226,1776634162.9388058,82.49974250793457,1992.5131797790527,64,200,False,
chat,262,1776633959.6480048,87.34941482543945,1916.2578582763672,64,200,False,
chat,1105,1776634137.4792373,96.92549705505371,1939.014196395874,59,200,False,
chat,655,1776634043.4715374,81.48360252380371,1984.8980903625488,60,200,False,
chat,786,1776634070.000362,127.76708602905273,1921.1411476135254,57,200,False,
chat,84,1776633926.693523,45.5629825592041,739.3407821655273,59,200,False,
chat,964,1776634106.7178843,98.74916076660156,1937.1376037597656,64,200,False,
chat,1227,1776634163.035208,103.32775115966797,1985.3708744049072,63,200,False,
chat,1324,1776634178.6921363,50.90212821960449,756.4129829406738,56,200,False,
chat,630,1776634039.6652448,76.09677314758301,1990.9210205078125,63,200,False,
chat,1330,1776634179.3185568,39.60847854614258,754.9343109130859,64,200,False,
chat,622,1776634038.0717945,88.72342109680176,1947.5202560424805,61,200,False,
chat,969,1776634107.557385,83.41455459594727,1905.8754444122314,64,200,False,
chat,1325,1776634178.736779,29.328107833862305,745.8829879760742,64,200,False,
chat,623,1776634038.1638155,116.93048477172852,1938.0104541778564,58,200,False,
chat,678,1776634046.3756127,106.70948028564453,2019.2005634307861,64,200,False,
chat,775,1776634068.2341151,78.38654518127441,1924.1447448730469,61,200,False,
