tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,http_status,is_oom,error
chat,221,1776632406.8556163,106.0342788696289,1927.0269870758057,59,200,False,
chat,728,1776632511.3623662,30.705690383911133,744.7094917297363,62,200,False,
chat,1440,1776632654.8630602,45.60708999633789,762.6948356628418,64,200,False,
chat,56,1776632374.3260508,51.92089080810547,1795.5865859985352,64,200,False,
chat,135,1776632390.0043082,2648.5798358917236,4716.606140136719,64,200,False,
chat,565,1776632482.4067528,149.46818351745605,1908.829689025879,60,200,False,
chat,656,1776632498.650355,86.19809150695801,1983.0186367034912,64,200,False,
chat,8,1776632364.937759,2642.9238319396973,3522.7181911468506,60,200,False,
chat,713,1776632507.5406528,81.72154426574707,1672.672986984253,64,200,False,
chat,1434,1776632653.8096175,32.46045112609863,745.7597255706787,63,200,False,
chat,5,1776632364.6580656,38.181304931640625,3543.5969829559326,64,200,False,
chat,264,1776632415.2813854,67.1682357788086,1504.1592121124268,64,200,False,
chat,721,1776632509.5329735,100.85630416870117,1059.6277713775635,62,200,False,
chat,159,1776632395.4222841,94.72942352294922,1948.2345581054688,63,200,False,
chat,662,1776632499.7531466,90.00158309936523,2048.3100414276123,60,200,False,
chat,731,1776632511.9115682,47.647714614868164,748.2168674468994,59,200,False,
chat,729,1776632511.396181,30.50541877746582,744.6541786193848,61,200,False,
chat,1443,1776632655.0541525,49.30377006530762,753.7710666656494,58,200,False,
chat,30,1776632369.0209193,47.95527458190918,759.0570449829102,63,200,False,
chat,1438,1776632654.5966508,37.525177001953125,753.5388469696045,64,200,False,
chat,219,1776632406.5033433,77.57163047790527,1936.1178874969482,63,200,False,
chat,723,1776632509.8893304,65.8407211303711,861.699104309082,64,200,False,
chat,155,1776632394.9918816,80.9793472290039,1934.0927600860596,64,200,False,
chat,741,1776632514.5150979,30.294179916381836,744.4126605987549,60,200,False,
chat,67,1776632377.5536313,93.48559379577637,1891.9579982757568,59,200,False,
chat,689,1776632503.2015555,80.27267456054688,1964.9088382720947,59,200,False,
chat,1472,1776632661.230214,35.16221046447754,754.7924518585205,64,200,False,
chat,57,1776632374.477122,109.19880867004395,1814.8705959320068,59,200,False,
chat,539,1776632476.8293173,100.08764266967773,1915.515422821045,56,200,False,
chat,1437,1776632654.5659761,35.65335273742676,750.5030632019043,64,200,False,
chat,136,1776632390.1138048,2538.7096405029297,4606.423616409302,60,200,False,
chat,671,1776632500.3731005,137.5601291656494,2047.419786453247,60,200,False,
chat,1481,1776632662.637541,46.79226875305176,750.4682540893555,59,200,False,
chat,541,1776632477.083088,80.98459243774414,1932.9659938812256,64,200,False,
chat,653,1776632498.3921916,65.85526466369629,1950.4954814910889,62,200,False,
chat,1463,1776632659.0714893,49.321651458740234,748.3484745025635,59,200,False,
chat,54,1776632374.047055,32.0744514465332,1360.6631755828857,64,200,False,
chat,551,1776632479.2069101,68.2535171508789,1906.2657356262207,64,200,False,
chat,733,1776632512.282172,49.20554161071777,753.4923553466797,59,200,False,
chat,1462,1776632658.9296715,33.4627628326416,746.1981773376465,64,200,False,
chat,48,1776632371.9846222,50.63748359680176,749.59397315979,56,200,False,
chat,506,1776632467.9941502,72.4184513092041,1899.4522094726562,64,200,False,
chat,1453,1776632656.4608884,42.41943359375,755.7234764099121,64,200,False,
chat,714,1776632507.607782,66.21360778808594,1658.550500869751,60,200,False,
chat,1071,1776632586.720191,86.10105514526367,1923.1975078582764,64,200,False,
chat,1458,1776632658.3183885,30.571699142456055,751.8448829650879,64,200,False,
chat,39,1776632370.5062034,36.61823272705078,748.4860420227051,64,200,False,
chat,1474,1776632661.5690727,44.220924377441406,759.5200538635254,63,200,False,
chat,9,1776632365.0473082,2533.0355167388916,3413.469076156616,64,200,False,
chat,654,1776632498.472178,75.32906532287598,1970.916748046875,64,200,False,
chat,1436,1776632654.5469906,41.556596755981445,747.305154800415,63,200,False,
chat,40,1776632370.5694063,30.98750114440918,1006.9994926452637,63,200,False,
chat,737,1776632513.119807,40.101051330566406,741.2145137786865,57,200,False,
chat,1425,1776632652.7042718,36.22794151306152,763.9880180358887,64,200,False,
chat,137,1776632390.2808614,2371.417760848999,4439.132452011108,58,200,False,
chat,228,1776632407.9853473,77.5301456451416,1919.4419384002686,64,200,False,
chat,272,1776632417.219112,36.376237869262695,747.0190525054932,64,200,False,
